,ID,UPDATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,CAT,TXN,CP,DELIVERY_SCORE
287,98,13/08/2021 21:12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
288,99,18/02/2021 16:45,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
289,99,25/02/2021 02:45,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
290,99,28/02/2021 18:47,APPROVED,DIGITAL,48,1400,48,NULL,NULL,NULL
291,99,01/09/2021 01:36,NULL,NULL,NULL,NULL,NULL,125.385366,NULL,NULL
292,99,06/09/2021 02:57,NULL,NULL,NULL,NULL,NULL,459.6638968,NULL,NULL
293,99,09/10/2021 13:02,NULL,NULL,NULL,NULL,NULL,7135.489459,NULL,NULL
294,101,12/04/2021 03:10,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
295,101,12/04/2021 12:18,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
296,101,16/04/2021 03:10,APPROVED,DIGITAL,33,24600,34,NULL,NULL,NULL
297,101,21/06/2021 08:06,NULL,NULL,NULL,NULL,NULL,17477.80799,NULL,NULL
298,101,18/08/2021 00:03,NULL,NULL,NULL,NULL,NULL,233.3493445,NULL,NULL
299,101,23/08/2021 17:53,NULL,NULL,NULL,NULL,NULL,364.6460484,NULL,NULL
300,103,28/09/2021 11:22,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
301,103,30/09/2021 19:36,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
302,103,01/10/2021 19:57,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
303,104,12/08/2021 21:52,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
304,104,16/08/2021 20:16,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
305,104,21/08/2021 07:57,APPROVED,PLASTIC,34,19100,35,NULL,NULL,NULL
306,104,05/09/2021 05:33,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,2
307,104,20/09/2021 11:20,NULL,NULL,NULL,NULL,NULL,373.5732293,NULL,NULL
308,104,15/10/2021 18:57,NULL,NULL,NULL,NULL,NULL,153.8435124,NULL,NULL
309,104,16/10/2021 12:40,NULL,NULL,NULL,NULL,NULL,20.27548845,NULL,NULL
310,105,21/03/2021 01:21,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
311,105,27/03/2021 04:45,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
312,105,29/03/2021 19:08,APPROVED,PLASTIC,49,2700,48,NULL,NULL,NULL
313,105,13/04/2021 05:31,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,2
314,108,23/09/2021 18:23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
315,114,01/08/2021 23:57,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
316,114,03/08/2021 06:27,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
317,114,06/08/2021 12:49,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
318,115,03/07/2021 04:50,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
319,115,07/07/2021 19:13,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
320,115,08/07/2021 04:21,APPROVED,PLASTIC,46,27400,32,NULL,NULL,NULL
321,115,15/07/2021 00:50,DELIVERED,NULL,NULL,NULL,NULL,NULL,64000,1
322,115,03/09/2021 15:09,NULL,NULL,NULL,NULL,NULL,1657.53747,NULL,NULL
323,115,05/09/2021 09:08,NULL,NULL,NULL,NULL,NULL,2.532160501,NULL,NULL
324,115,07/10/2021 05:14,NULL,NULL,NULL,NULL,NULL,356.7106312,NULL,NULL
325,115,09/10/2021 01:06,NULL,NULL,NULL,NULL,NULL,13.87603499,NULL,NULL
326,115,17/10/2021 17:45,NULL,NULL,NULL,NULL,NULL,1.518921496,NULL,NULL
327,116,05/06/2021 05:12,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
328,117,04/04/2021 19:17,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
329,117,06/04/2021 06:55,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
330,117,09/04/2021 19:09,APPROVED,DIGITAL,44,24400,46,NULL,NULL,NULL
331,117,28/07/2021 16:54,NULL,NULL,NULL,NULL,NULL,6798.163805,NULL,NULL
332,117,10/08/2021 16:43,NULL,NULL,NULL,NULL,NULL,351.9476371,NULL,NULL
333,117,04/09/2021 19:22,NULL,NULL,NULL,NULL,NULL,8.981292161,NULL,NULL
334,118,08/05/2021 04:49,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
335,118,13/05/2021 08:50,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
336,118,17/05/2021 09:18,APPROVED,DIGITAL,40,36700,33,NULL,NULL,NULL
337,118,29/07/2021 18:58,NULL,NULL,NULL,NULL,NULL,257.6856617,NULL,NULL
338,118,22/08/2021 12:02,NULL,NULL,NULL,NULL,NULL,130.7528602,NULL,NULL
339,118,19/10/2021 09:21,NULL,NULL,NULL,NULL,NULL,27.65909111,NULL,NULL
340,118,21/10/2021 18:14,NULL,NULL,NULL,NULL,NULL,196.357069,NULL,NULL
341,118,21/10/2021 21:40,NULL,NULL,NULL,NULL,NULL,1485.22815,NULL,NULL
342,119,02/05/2021 22:19,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
343,119,09/05/2021 14:58,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
344,119,13/05/2021 09:35,APPROVED,DIGITAL,35,9700,47,NULL,NULL,NULL
345,119,21/09/2021 15:11,NULL,NULL,NULL,NULL,NULL,121.2188154,NULL,NULL
346,119,21/10/2021 19:49,NULL,NULL,NULL,NULL,NULL,102.3001711,NULL,NULL
347,120,04/09/2021 02:47,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
348,120,10/09/2021 11:52,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
349,120,15/09/2021 07:47,APPROVED,DIGITAL,43,700,34,NULL,NULL,NULL
350,120,19/10/2021 15:20,NULL,NULL,NULL,NULL,NULL,1929.780901,NULL,NULL
351,120,20/10/2021 14:09,NULL,NULL,NULL,NULL,NULL,14.67891566,NULL,NULL
352,122,29/03/2021 04:08,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
353,122,02/04/2021 23:50,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
354,122,06/04/2021 16:54,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
355,123,17/07/2021 00:45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
356,124,24/04/2021 12:19,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
357,124,28/04/2021 08:36,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
358,124,29/04/2021 10:29,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
359,125,10/06/2021 20:06,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
360,126,20/05/2021 06:09,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
361,126,20/05/2021 12:10,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
362,126,21/05/2021 16:36,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
363,127,07/08/2021 00:22,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
364,127,13/08/2021 05:40,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
365,127,15/08/2021 06:36,APPROVED,DIGITAL,33,12600,44,NULL,NULL,NULL
366,127,04/10/2021 14:23,NULL,NULL,NULL,NULL,NULL,134.4055233,NULL,NULL
367,127,21/10/2021 19:24,NULL,NULL,NULL,NULL,NULL,65.59245668,NULL,NULL
368,127,21/10/2021 20:06,NULL,NULL,NULL,NULL,NULL,60.19226636,NULL,NULL
369,128,06/04/2021 22:04,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
370,128,12/04/2021 03:48,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
371,128,17/04/2021 01:38,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
372,129,12/05/2021 09:16,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
373,129,17/05/2021 05:09,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
374,129,18/05/2021 01:08,APPROVED,PLASTIC,45,23600,37,NULL,NULL,NULL
375,129,26/05/2021 10:43,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,0
376,129,21/10/2021 07:30,NULL,NULL,NULL,NULL,NULL,44.75454473,NULL,NULL
377,129,21/10/2021 10:34,NULL,NULL,NULL,NULL,NULL,317.932142,NULL,NULL
378,129,21/10/2021 13:53,NULL,NULL,NULL,NULL,NULL,26441.91077,NULL,NULL
379,129,21/10/2021 18:24,NULL,NULL,NULL,NULL,NULL,504.2925909,NULL,NULL
380,130,09/06/2021 04:55,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
381,130,09/06/2021 06:03,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
382,130,13/06/2021 02:32,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
383,131,15/06/2021 00:01,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
384,132,21/06/2021 11:20,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
385,132,22/06/2021 08:10,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
386,132,26/06/2021 20:55,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
387,133,20/05/2021 09:17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
388,134,27/01/2021 09:02,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
389,134,31/01/2021 08:10,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
390,134,06/02/2021 15:56,APPROVED,DIGITAL,40,3200,49,NULL,NULL,NULL
391,134,02/08/2021 07:24,NULL,NULL,NULL,NULL,NULL,184.6786533,NULL,NULL
392,135,28/08/2021 05:24,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
393,135,29/08/2021 07:39,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
394,135,03/09/2021 12:21,APPROVED,PLASTIC,35,9900,46,NULL,NULL,NULL
395,135,03/09/2021 20:46,DELIVERED,NULL,NULL,NULL,NULL,NULL,64000,2
396,135,09/10/2021 14:31,NULL,NULL,NULL,NULL,NULL,1640.482812,NULL,NULL
397,135,15/10/2021 06:20,NULL,NULL,NULL,NULL,NULL,23103.61045,NULL,NULL
398,135,21/10/2021 03:57,NULL,NULL,NULL,NULL,NULL,1029.4493,NULL,NULL
399,136,01/02/2021 08:00,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400,136,08/02/2021 01:48,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
401,136,14/02/2021 02:58,APPROVED,PLASTIC,49,7900,42,NULL,NULL,NULL
402,136,19/02/2021 18:06,DELIVERED,NULL,NULL,NULL,NULL,NULL,44620,3
403,136,24/06/2021 06:18,NULL,NULL,NULL,NULL,NULL,174.061074,NULL,NULL
404,136,05/08/2021 09:11,NULL,NULL,NULL,NULL,NULL,34.11562895,NULL,NULL
405,136,14/09/2021 08:41,NULL,NULL,NULL,NULL,NULL,80.95974859,NULL,NULL
406,136,20/10/2021 04:11,NULL,NULL,NULL,NULL,NULL,1.238863475,NULL,NULL
407,136,21/10/2021 21:35,NULL,NULL,NULL,NULL,NULL,95.37234941,NULL,NULL
408,137,14/05/2021 16:55,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
409,137,19/05/2021 07:15,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
410,137,22/05/2021 21:20,REJECTED,EMPTY,NULL,NULL,NULL,NULL,NULL,NULL
411,139,14/07/2021 19:42,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
412,139,19/07/2021 03:45,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
413,139,25/07/2021 00:22,APPROVED,DIGITAL,49,4400,34,NULL,NULL,NULL
414,139,15/10/2021 02:00,NULL,NULL,NULL,NULL,NULL,1210.900068,NULL,NULL
415,139,16/10/2021 23:03,NULL,NULL,NULL,NULL,NULL,16360.39606,NULL,NULL
416,139,19/10/2021 21:14,NULL,NULL,NULL,NULL,NULL,11.89605798,NULL,NULL
417,140,03/10/2021 14:43,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
418,140,09/10/2021 23:09,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
419,140,10/10/2021 14:43,APPROVED,PLASTIC,41,2200,40,NULL,NULL,NULL
420,140,22/10/2021 21:27,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,0
421,140,22/10/2021 04:58,NULL,NULL,NULL,NULL,NULL,2261.324965,NULL,NULL
422,140,22/10/2021 02:02,NULL,NULL,NULL,NULL,NULL,12.29641124,NULL,NULL
423,140,21/10/2021 23:07,NULL,NULL,NULL,NULL,NULL,479.26629,NULL,NULL
424,141,25/06/2021 22:12,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
425,141,27/06/2021 17:38,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
426,141,01/07/2021 03:37,APPROVED,DIGITAL,49,29800,41,NULL,NULL,NULL
427,142,03/03/2021 15:56,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
428,142,09/03/2021 20:23,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
429,142,13/03/2021 17:18,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
430,143,05/06/2021 05:20,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
431,143,09/06/2021 12:35,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
432,143,10/06/2021 08:04,APPROVED,PLASTIC,32,17700,46,NULL,NULL,NULL
433,143,19/06/2021 18:14,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,1
434,143,10/09/2021 10:50,NULL,NULL,NULL,NULL,NULL,5224.386979,NULL,NULL
435,145,07/02/2021 14:21,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
436,145,10/02/2021 06:26,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
437,145,10/02/2021 12:30,APPROVED,DIGITAL,38,37400,41,NULL,NULL,NULL
438,145,28/05/2021 14:30,NULL,NULL,NULL,NULL,NULL,3173.523983,NULL,NULL
439,145,31/05/2021 01:25,NULL,NULL,NULL,NULL,NULL,2364.903876,NULL,NULL
440,145,14/07/2021 11:36,NULL,NULL,NULL,NULL,NULL,58.22102836,NULL,NULL
441,145,31/08/2021 23:21,NULL,NULL,NULL,NULL,NULL,74.2058714,NULL,NULL
442,146,19/03/2021 02:51,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
443,147,07/02/2021 05:36,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
444,147,13/02/2021 16:10,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
445,147,14/02/2021 15:50,APPROVED,DIGITAL,31,9600,31,NULL,NULL,NULL
446,147,08/08/2021 00:12,NULL,NULL,NULL,NULL,NULL,888.0557989,NULL,NULL
447,147,12/08/2021 15:37,NULL,NULL,NULL,NULL,NULL,358.8675499,NULL,NULL
448,147,10/09/2021 18:30,NULL,NULL,NULL,NULL,NULL,316.7309122,NULL,NULL
449,147,24/09/2021 17:27,NULL,NULL,NULL,NULL,NULL,9.575112508,NULL,NULL
450,147,04/10/2021 09:13,NULL,NULL,NULL,NULL,NULL,122.0844579,NULL,NULL
451,148,12/09/2021 11:45,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
452,148,17/09/2021 14:09,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
453,148,20/09/2021 05:34,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
454,150,03/02/2021 13:31,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
455,150,07/02/2021 16:41,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
456,150,09/02/2021 10:23,APPROVED,PLASTIC,49,18900,48,NULL,NULL,NULL
457,150,19/02/2021 22:38,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,1
458,150,03/05/2021 17:30,NULL,NULL,NULL,NULL,NULL,3680.834805,NULL,NULL
459,150,12/07/2021 05:04,NULL,NULL,NULL,NULL,NULL,60.92755054,NULL,NULL
460,150,20/10/2021 23:22,NULL,NULL,NULL,NULL,NULL,17.05490733,NULL,NULL
461,150,21/10/2021 02:03,NULL,NULL,NULL,NULL,NULL,6172.176652,NULL,NULL
462,150,21/10/2021 14:27,NULL,NULL,NULL,NULL,NULL,287.2856172,NULL,NULL
463,152,27/03/2021 14:46,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
464,153,13/02/2021 15:27,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
465,153,15/02/2021 16:27,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
466,153,16/02/2021 04:03,APPROVED,PLASTIC,42,20200,37,NULL,NULL,NULL
467,153,22/02/2021 20:04,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,0
468,153,15/06/2021 20:15,NULL,NULL,NULL,NULL,NULL,268.2027083,NULL,NULL
469,153,11/10/2021 17:30,NULL,NULL,NULL,NULL,NULL,426.7240909,NULL,NULL
470,153,15/10/2021 10:57,NULL,NULL,NULL,NULL,NULL,124.872934,NULL,NULL
471,153,21/10/2021 07:18,NULL,NULL,NULL,NULL,NULL,3304.675089,NULL,NULL
472,153,21/10/2021 18:36,NULL,NULL,NULL,NULL,NULL,82.29078884,NULL,NULL
473,154,05/09/2021 21:39,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
474,154,06/09/2021 18:35,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
475,154,10/09/2021 23:49,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
476,155,11/01/2021 02:41,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
477,155,14/01/2021 10:25,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
478,155,15/01/2021 04:02,APPROVED,DIGITAL,45,53200,32,NULL,NULL,NULL
479,158,09/04/2021 08:12,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
480,158,12/04/2021 05:54,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
481,158,18/04/2021 14:14,APPROVED,PLASTIC,40,36600,48,NULL,NULL,NULL
482,158,29/04/2021 12:34,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,2
483,158,08/05/2021 04:47,NULL,NULL,NULL,NULL,NULL,75.39058645,NULL,NULL
484,160,21/03/2021 14:11,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
485,160,23/03/2021 20:33,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
486,160,28/03/2021 16:17,APPROVED,PLASTIC,40,5100,36,NULL,NULL,NULL
487,160,10/04/2021 10:31,DELIVERED,NULL,NULL,NULL,NULL,NULL,64000,3
488,160,28/04/2021 07:21,NULL,NULL,NULL,NULL,NULL,1131.015475,NULL,NULL
489,160,01/06/2021 08:17,NULL,NULL,NULL,NULL,NULL,10252.23071,NULL,NULL
490,162,19/02/2021 15:09,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
491,162,25/02/2021 15:50,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
492,162,03/03/2021 05:20,APPROVED,PLASTIC,49,25100,37,NULL,NULL,NULL
493,162,11/03/2021 21:26,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,3
494,162,16/10/2021 14:20,NULL,NULL,NULL,NULL,NULL,222.4153166,NULL,NULL
495,162,20/10/2021 11:44,NULL,NULL,NULL,NULL,NULL,78.49793776,NULL,NULL
496,162,21/10/2021 03:23,NULL,NULL,NULL,NULL,NULL,5819.401033,NULL,NULL
497,162,21/10/2021 17:21,NULL,NULL,NULL,NULL,NULL,2843.607511,NULL,NULL
498,163,09/09/2021 01:03,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
499,163,10/09/2021 07:40,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
500,163,14/09/2021 15:22,APPROVED,PLASTIC,47,4500,40,NULL,NULL,NULL
501,163,19/09/2021 10:23,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,5
502,163,05/10/2021 11:19,NULL,NULL,NULL,NULL,NULL,7860.382649,NULL,NULL
503,163,12/10/2021 23:52,NULL,NULL,NULL,NULL,NULL,28.70522046,NULL,NULL
504,164,15/06/2021 22:33,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
505,164,21/06/2021 00:29,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
506,164,24/06/2021 18:13,APPROVED,PLASTIC,45,19600,47,NULL,NULL,NULL
507,164,02/07/2021 03:10,DELIVERED,NULL,NULL,NULL,NULL,NULL,64000,2
508,164,03/07/2021 23:50,NULL,NULL,NULL,NULL,NULL,603.8415931,NULL,NULL
509,167,21/06/2021 04:32,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
510,167,25/06/2021 18:03,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
511,167,25/06/2021 21:15,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
512,168,09/02/2021 16:24,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
513,168,11/02/2021 21:24,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
514,168,15/02/2021 11:47,APPROVED,PLASTIC,32,17700,49,NULL,NULL,NULL
515,168,25/02/2021 00:51,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,1
516,168,13/03/2021 00:45,NULL,NULL,NULL,NULL,NULL,1800.309938,NULL,NULL
517,168,04/07/2021 23:24,NULL,NULL,NULL,NULL,NULL,503.2736269,NULL,NULL
518,168,18/08/2021 23:41,NULL,NULL,NULL,NULL,NULL,194.2106366,NULL,NULL
519,168,14/09/2021 12:37,NULL,NULL,NULL,NULL,NULL,2770.235975,NULL,NULL
520,168,16/10/2021 19:59,NULL,NULL,NULL,NULL,NULL,242.8369011,NULL,NULL
521,169,28/09/2021 09:44,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
522,171,20/05/2021 17:20,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
523,171,21/05/2021 20:36,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
524,171,24/05/2021 14:16,APPROVED,DIGITAL,45,2600,43,NULL,NULL,NULL
525,171,15/07/2021 17:05,NULL,NULL,NULL,NULL,NULL,61.94396866,NULL,NULL
526,171,25/07/2021 02:00,NULL,NULL,NULL,NULL,NULL,2054.14633,NULL,NULL
527,171,09/08/2021 13:10,NULL,NULL,NULL,NULL,NULL,155.8796114,NULL,NULL
528,171,16/10/2021 06:08,NULL,NULL,NULL,NULL,NULL,5.503774564,NULL,NULL
529,171,18/10/2021 12:56,NULL,NULL,NULL,NULL,NULL,373.3039849,NULL,NULL
530,172,26/03/2021 17:55,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
531,172,29/03/2021 09:04,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
532,172,30/03/2021 08:45,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
533,173,04/09/2021 05:49,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
534,173,10/09/2021 07:52,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
535,173,11/09/2021 17:50,APPROVED,PLASTIC,44,12200,46,NULL,NULL,NULL
536,173,23/09/2021 18:38,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,2
537,173,13/10/2021 21:46,NULL,NULL,NULL,NULL,NULL,109.3746659,NULL,NULL
538,173,14/10/2021 18:21,NULL,NULL,NULL,NULL,NULL,1101.147151,NULL,NULL
539,173,16/10/2021 19:25,NULL,NULL,NULL,NULL,NULL,303.1650286,NULL,NULL
540,174,17/07/2021 15:11,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
541,176,09/09/2021 20:29,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
542,176,13/09/2021 10:08,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
543,176,14/09/2021 03:39,APPROVED,DIGITAL,45,22000,34,NULL,NULL,NULL
544,176,15/10/2021 15:15,NULL,NULL,NULL,NULL,NULL,246.0702403,NULL,NULL
545,176,21/10/2021 13:14,NULL,NULL,NULL,NULL,NULL,41150.40821,NULL,NULL
546,176,21/10/2021 13:16,NULL,NULL,NULL,NULL,NULL,71.86238853,NULL,NULL
547,178,28/01/2021 13:31,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
548,178,30/01/2021 02:04,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
549,178,30/01/2021 23:05,APPROVED,PLASTIC,44,1500,46,NULL,NULL,NULL
550,178,14/02/2021 16:36,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,4
551,178,06/06/2021 07:16,NULL,NULL,NULL,NULL,NULL,49.54555102,NULL,NULL
552,180,28/02/2021 09:01,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
553,180,06/03/2021 17:17,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
554,180,12/03/2021 10:31,APPROVED,PLASTIC,36,11300,34,NULL,NULL,NULL
555,180,24/03/2021 18:26,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,2
556,180,29/06/2021 12:19,NULL,NULL,NULL,NULL,NULL,166.4680912,NULL,NULL
557,180,14/09/2021 12:42,NULL,NULL,NULL,NULL,NULL,63.8341377,NULL,NULL
558,181,11/03/2021 07:45,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
559,182,18/04/2021 23:46,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
560,182,21/04/2021 08:37,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
561,182,28/04/2021 04:23,APPROVED,PLASTIC,31,73900,31,NULL,NULL,NULL
562,182,30/04/2021 06:48,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,1
563,182,09/07/2021 15:48,NULL,NULL,NULL,NULL,NULL,80.25196991,NULL,NULL
564,182,16/07/2021 12:23,NULL,NULL,NULL,NULL,NULL,1086.09542,NULL,NULL
565,182,01/08/2021 13:49,NULL,NULL,NULL,NULL,NULL,315.9828288,NULL,NULL
566,182,10/08/2021 20:39,NULL,NULL,NULL,NULL,NULL,562.2823213,NULL,NULL
567,182,24/09/2021 18:54,NULL,NULL,NULL,NULL,NULL,232.4290343,NULL,NULL
568,183,17/08/2021 05:38,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
569,183,19/08/2021 00:42,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
570,183,19/08/2021 11:11,REJECTED,EMPTY,NULL,NULL,NULL,NULL,NULL,NULL
571,184,08/02/2021 07:50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
572,193,24/05/2021 15:41,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
573,193,30/05/2021 06:52,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
574,193,01/06/2021 22:09,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
