,ID,UPDATE,STATUS,MOTIVE,INTEREST_RATE,AMOUNT,CAT,TXN,CP,DELIVERY_SCORE
320,115,34:48.4,APPROVED,PLASTIC,46,27400,32,NULL,NULL,NULL
321,115,00:32.0,DELIVERED,NULL,NULL,NULL,NULL,NULL,64000,1
322,115,02:57.5,NULL,NULL,NULL,NULL,NULL,1657.53747,NULL,NULL
323,115,41:51.7,NULL,NULL,NULL,NULL,NULL,2.532160501,NULL,NULL
324,115,25:54.7,NULL,NULL,NULL,NULL,NULL,356.7106312,NULL,NULL
325,115,10:41.6,NULL,NULL,NULL,NULL,NULL,13.87603499,NULL,NULL
326,115,44:15.4,NULL,NULL,NULL,NULL,NULL,1.518921496,NULL,NULL
327,116,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
328,117,45:37.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
329,117,01:32.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
330,117,32:25.6,APPROVED,DIGITAL,44,24400,46,NULL,NULL,NULL
331,117,34:41.2,NULL,NULL,NULL,NULL,NULL,6798.163805,NULL,NULL
332,117,38:33.1,NULL,NULL,NULL,NULL,NULL,351.9476371,NULL,NULL
333,117,52:30.9,NULL,NULL,NULL,NULL,NULL,8.981292161,NULL,NULL
334,118,43:41.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
335,118,48:36.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
336,118,37:09.5,APPROVED,DIGITAL,40,36700,33,NULL,NULL,NULL
337,118,10:38.7,NULL,NULL,NULL,NULL,NULL,257.6856617,NULL,NULL
338,118,22:22.6,NULL,NULL,NULL,NULL,NULL,130.7528602,NULL,NULL
339,118,04:40.7,NULL,NULL,NULL,NULL,NULL,27.65909111,NULL,NULL
340,118,15:11.1,NULL,NULL,NULL,NULL,NULL,196.357069,NULL,NULL
341,118,12:45.0,NULL,NULL,NULL,NULL,NULL,1485.22815,NULL,NULL
342,119,07:21.2,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
343,119,05:15.2,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
344,119,44:42.0,APPROVED,DIGITAL,35,9700,47,NULL,NULL,NULL
345,119,31:00.8,NULL,NULL,NULL,NULL,NULL,121.2188154,NULL,NULL
346,119,39:00.4,NULL,NULL,NULL,NULL,NULL,102.3001711,NULL,NULL
347,120,43:12.2,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
348,120,10:19.4,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
349,120,43:23.6,APPROVED,DIGITAL,43,700,34,NULL,NULL,NULL
350,120,31:30.1,NULL,NULL,NULL,NULL,NULL,1929.780901,NULL,NULL
351,120,25:32.6,NULL,NULL,NULL,NULL,NULL,14.67891566,NULL,NULL
352,122,12:07.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
353,122,13:14.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
354,122,04:31.4,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
355,123,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
356,124,13:34.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
357,124,19:31.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
358,124,33:59.9,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
359,125,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
360,126,26:47.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
361,126,06:03.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
362,126,50:38.7,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
363,127,08:27.7,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
364,127,43:23.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
365,127,55:19.8,APPROVED,DIGITAL,33,12600,44,NULL,NULL,NULL
366,127,04:28.3,NULL,NULL,NULL,NULL,NULL,134.4055233,NULL,NULL
367,127,33:11.2,NULL,NULL,NULL,NULL,NULL,65.59245668,NULL,NULL
368,127,40:54.3,NULL,NULL,NULL,NULL,NULL,60.19226636,NULL,NULL
369,128,28:53.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
370,128,53:03.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
371,128,56:51.2,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
372,129,43:02.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
373,129,54:25.2,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
374,129,08:59.4,APPROVED,PLASTIC,45,23600,37,NULL,NULL,NULL
375,129,35:02.8,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,0
376,129,03:46.0,NULL,NULL,NULL,NULL,NULL,44.75454473,NULL,NULL
377,129,07:01.4,NULL,NULL,NULL,NULL,NULL,317.932142,NULL,NULL
378,129,36:14.2,NULL,NULL,NULL,NULL,NULL,26441.91077,NULL,NULL
379,129,34:24.8,NULL,NULL,NULL,NULL,NULL,504.2925909,NULL,NULL
380,130,44:28.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
381,130,43:31.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
382,130,24:02.0,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
383,131,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
384,132,26:18.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
385,132,47:03.6,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
386,132,43:03.9,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
387,133,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
388,134,51:33.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
389,134,01:36.6,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
390,134,28:57.6,APPROVED,DIGITAL,40,3200,49,NULL,NULL,NULL
391,134,27:22.4,NULL,NULL,NULL,NULL,NULL,184.6786533,NULL,NULL
392,135,00:08.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
393,135,59:52.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
394,135,42:52.4,APPROVED,PLASTIC,35,9900,46,NULL,NULL,NULL
395,135,34:22.9,DELIVERED,NULL,NULL,NULL,NULL,NULL,64000,2
396,135,48:59.8,NULL,NULL,NULL,NULL,NULL,1640.482812,NULL,NULL
397,135,33:46.8,NULL,NULL,NULL,NULL,NULL,23103.61045,NULL,NULL
398,135,16:18.0,NULL,NULL,NULL,NULL,NULL,1029.4493,NULL,NULL
399,136,33:26.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
400,136,20:17.2,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
401,136,12:53.8,APPROVED,PLASTIC,49,7900,42,NULL,NULL,NULL
402,136,59:33.7,DELIVERED,NULL,NULL,NULL,NULL,NULL,44620,3
403,136,03:15.3,NULL,NULL,NULL,NULL,NULL,174.061074,NULL,NULL
404,136,34:28.0,NULL,NULL,NULL,NULL,NULL,34.11562895,NULL,NULL
405,136,37:57.4,NULL,NULL,NULL,NULL,NULL,80.95974859,NULL,NULL
406,136,48:17.8,NULL,NULL,NULL,NULL,NULL,1.238863475,NULL,NULL
407,136,22:12.3,NULL,NULL,NULL,NULL,NULL,95.37234941,NULL,NULL
408,137,35:34.4,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
409,137,55:49.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
410,137,17:50.7,REJECTED,EMPTY,NULL,NULL,NULL,NULL,NULL,NULL
411,139,07:44.7,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
412,139,56:03.4,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
413,139,39:23.3,APPROVED,DIGITAL,49,4400,34,NULL,NULL,NULL
414,139,07:33.3,NULL,NULL,NULL,NULL,NULL,1210.900068,NULL,NULL
415,139,58:46.0,NULL,NULL,NULL,NULL,NULL,16360.39606,NULL,NULL
416,139,07:59.6,NULL,NULL,NULL,NULL,NULL,11.89605798,NULL,NULL
417,140,29:17.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
418,140,20:05.2,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
419,140,45:21.7,APPROVED,PLASTIC,41,2200,40,NULL,NULL,NULL
420,140,17:45.9,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,0
421,140,55:21.3,NULL,NULL,NULL,NULL,NULL,2261.324965,NULL,NULL
422,140,26:22.3,NULL,NULL,NULL,NULL,NULL,12.29641124,NULL,NULL
423,140,59:46.1,NULL,NULL,NULL,NULL,NULL,479.26629,NULL,NULL
424,141,50:03.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
425,141,22:48.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
426,141,35:29.7,APPROVED,DIGITAL,49,29800,41,NULL,NULL,NULL
427,142,46:41.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
428,142,45:22.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
429,142,21:40.4,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
430,143,51:53.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
431,143,32:38.3,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
432,143,36:27.4,APPROVED,PLASTIC,32,17700,46,NULL,NULL,NULL
433,143,05:05.1,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,1
434,143,42:55.5,NULL,NULL,NULL,NULL,NULL,5224.386979,NULL,NULL
435,145,49:18.2,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
436,145,48:39.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
437,145,41:43.2,APPROVED,DIGITAL,38,37400,41,NULL,NULL,NULL
438,145,52:34.3,NULL,NULL,NULL,NULL,NULL,3173.523983,NULL,NULL
439,145,58:39.1,NULL,NULL,NULL,NULL,NULL,2364.903876,NULL,NULL
440,145,12:51.8,NULL,NULL,NULL,NULL,NULL,58.22102836,NULL,NULL
441,145,19:30.1,NULL,NULL,NULL,NULL,NULL,74.2058714,NULL,NULL
442,146,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
443,147,53:27.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
444,147,40:07.6,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
445,147,14:59.2,APPROVED,DIGITAL,31,9600,31,NULL,NULL,NULL
446,147,43:33.1,NULL,NULL,NULL,NULL,NULL,888.0557989,NULL,NULL
447,147,12:44.8,NULL,NULL,NULL,NULL,NULL,358.8675499,NULL,NULL
448,147,00:28.9,NULL,NULL,NULL,NULL,NULL,316.7309122,NULL,NULL
449,147,17:36.1,NULL,NULL,NULL,NULL,NULL,9.575112508,NULL,NULL
450,147,07:11.8,NULL,NULL,NULL,NULL,NULL,122.0844579,NULL,NULL
451,148,03:55.2,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
452,148,55:48.3,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
453,148,58:55.6,REJECTED,USAGE,NULL,NULL,NULL,NULL,NULL,NULL
454,150,41:48.4,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
455,150,58:46.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
456,150,18:06.5,APPROVED,PLASTIC,49,18900,48,NULL,NULL,NULL
457,150,51:28.3,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,1
458,150,02:08.8,NULL,NULL,NULL,NULL,NULL,3680.834805,NULL,NULL
459,150,20:02.6,NULL,NULL,NULL,NULL,NULL,60.92755054,NULL,NULL
460,150,41:47.6,NULL,NULL,NULL,NULL,NULL,17.05490733,NULL,NULL
461,150,45:19.8,NULL,NULL,NULL,NULL,NULL,6172.176652,NULL,NULL
462,150,06:30.5,NULL,NULL,NULL,NULL,NULL,287.2856172,NULL,NULL
463,152,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
464,153,00:18.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
465,153,26:55.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
466,153,25:39.6,APPROVED,PLASTIC,42,20200,37,NULL,NULL,NULL
467,153,38:14.1,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,0
468,153,22:19.1,NULL,NULL,NULL,NULL,NULL,268.2027083,NULL,NULL
469,153,57:16.2,NULL,NULL,NULL,NULL,NULL,426.7240909,NULL,NULL
470,153,06:22.4,NULL,NULL,NULL,NULL,NULL,124.872934,NULL,NULL
471,153,26:54.9,NULL,NULL,NULL,NULL,NULL,3304.675089,NULL,NULL
472,153,02:00.8,NULL,NULL,NULL,NULL,NULL,82.29078884,NULL,NULL
473,154,26:25.7,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
474,154,17:05.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
475,154,49:04.7,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
476,155,17:28.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
477,155,02:19.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
478,155,50:07.8,APPROVED,DIGITAL,45,53200,32,NULL,NULL,NULL
479,158,36:22.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
480,158,37:04.2,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
481,158,58:33.7,APPROVED,PLASTIC,40,36600,48,NULL,NULL,NULL
482,158,42:34.9,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,2
483,158,21:26.1,NULL,NULL,NULL,NULL,NULL,75.39058645,NULL,NULL
484,160,57:11.7,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
485,160,04:51.4,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
486,160,55:38.5,APPROVED,PLASTIC,40,5100,36,NULL,NULL,NULL
487,160,44:17.1,DELIVERED,NULL,NULL,NULL,NULL,NULL,64000,3
488,160,40:36.4,NULL,NULL,NULL,NULL,NULL,1131.015475,NULL,NULL
489,160,05:55.6,NULL,NULL,NULL,NULL,NULL,10252.23071,NULL,NULL
490,162,58:37.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
491,162,06:27.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
492,162,08:45.9,APPROVED,PLASTIC,49,25100,37,NULL,NULL,NULL
493,162,16:48.8,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,3
494,162,48:44.2,NULL,NULL,NULL,NULL,NULL,222.4153166,NULL,NULL
495,162,20:29.3,NULL,NULL,NULL,NULL,NULL,78.49793776,NULL,NULL
496,162,59:06.2,NULL,NULL,NULL,NULL,NULL,5819.401033,NULL,NULL
497,162,30:48.4,NULL,NULL,NULL,NULL,NULL,2843.607511,NULL,NULL
498,163,29:35.1,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
499,163,03:16.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
500,163,40:57.7,APPROVED,PLASTIC,47,4500,40,NULL,NULL,NULL
501,163,16:36.4,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,5
502,163,11:13.0,NULL,NULL,NULL,NULL,NULL,7860.382649,NULL,NULL
503,163,31:25.7,NULL,NULL,NULL,NULL,NULL,28.70522046,NULL,NULL
504,164,35:25.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
505,164,37:38.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
506,164,58:54.9,APPROVED,PLASTIC,45,19600,47,NULL,NULL,NULL
507,164,49:48.1,DELIVERED,NULL,NULL,NULL,NULL,NULL,64000,2
508,164,45:13.1,NULL,NULL,NULL,NULL,NULL,603.8415931,NULL,NULL
509,167,27:53.4,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
510,167,19:52.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
511,167,45:43.6,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
512,168,33:28.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
513,168,22:44.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
514,168,52:28.5,APPROVED,PLASTIC,32,17700,49,NULL,NULL,NULL
515,168,31:35.5,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,1
516,168,41:21.9,NULL,NULL,NULL,NULL,NULL,1800.309938,NULL,NULL
517,168,35:50.5,NULL,NULL,NULL,NULL,NULL,503.2736269,NULL,NULL
518,168,22:55.5,NULL,NULL,NULL,NULL,NULL,194.2106366,NULL,NULL
519,168,21:42.0,NULL,NULL,NULL,NULL,NULL,2770.235975,NULL,NULL
520,168,48:51.0,NULL,NULL,NULL,NULL,NULL,242.8369011,NULL,NULL
521,169,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
522,171,47:12.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
523,171,51:28.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
524,171,56:13.6,APPROVED,DIGITAL,45,2600,43,NULL,NULL,NULL
525,171,42:34.3,NULL,NULL,NULL,NULL,NULL,61.94396866,NULL,NULL
526,171,11:41.7,NULL,NULL,NULL,NULL,NULL,2054.14633,NULL,NULL
527,171,42:15.9,NULL,NULL,NULL,NULL,NULL,155.8796114,NULL,NULL
528,171,50:10.7,NULL,NULL,NULL,NULL,NULL,5.503774564,NULL,NULL
529,171,32:13.8,NULL,NULL,NULL,NULL,NULL,373.3039849,NULL,NULL
530,172,38:42.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
531,172,14:25.4,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
532,172,41:04.5,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
533,173,44:40.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
534,173,34:47.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
535,173,55:34.5,APPROVED,PLASTIC,44,12200,46,NULL,NULL,NULL
536,173,56:44.5,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,2
537,173,18:11.1,NULL,NULL,NULL,NULL,NULL,109.3746659,NULL,NULL
538,173,11:48.8,NULL,NULL,NULL,NULL,NULL,1101.147151,NULL,NULL
539,173,19:58.0,NULL,NULL,NULL,NULL,NULL,303.1650286,NULL,NULL
540,174,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
541,176,35:55.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
542,176,38:49.2,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
543,176,54:44.1,APPROVED,DIGITAL,45,22000,34,NULL,NULL,NULL
544,176,06:55.5,NULL,NULL,NULL,NULL,NULL,246.0702403,NULL,NULL
545,176,28:19.4,NULL,NULL,NULL,NULL,NULL,41150.40821,NULL,NULL
546,176,41:53.3,NULL,NULL,NULL,NULL,NULL,71.86238853,NULL,NULL
547,178,46:41.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
548,178,29:13.2,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
549,178,16:40.5,APPROVED,PLASTIC,44,1500,46,NULL,NULL,NULL
550,178,49:07.1,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,4
551,178,27:19.1,NULL,NULL,NULL,NULL,NULL,49.54555102,NULL,NULL
552,180,29:10.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
553,180,59:52.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
554,180,33:11.6,APPROVED,PLASTIC,36,11300,34,NULL,NULL,NULL
555,180,15:08.9,DELIVERED,NULL,NULL,NULL,NULL,NULL,11560,2
556,180,44:25.8,NULL,NULL,NULL,NULL,NULL,166.4680912,NULL,NULL
557,180,07:12.3,NULL,NULL,NULL,NULL,NULL,63.8341377,NULL,NULL
558,181,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
559,182,22:56.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
560,182,01:34.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
561,182,23:52.8,APPROVED,PLASTIC,31,73900,31,NULL,NULL,NULL
562,182,35:53.1,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,1
563,182,57:32.6,NULL,NULL,NULL,NULL,NULL,80.25196991,NULL,NULL
564,182,05:59.4,NULL,NULL,NULL,NULL,NULL,1086.09542,NULL,NULL
565,182,42:31.8,NULL,NULL,NULL,NULL,NULL,315.9828288,NULL,NULL
566,182,39:55.6,NULL,NULL,NULL,NULL,NULL,562.2823213,NULL,NULL
567,182,09:01.1,NULL,NULL,NULL,NULL,NULL,232.4290343,NULL,NULL
568,183,38:46.7,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
569,183,41:57.6,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
570,183,44:25.9,REJECTED,EMPTY,NULL,NULL,NULL,NULL,NULL,NULL
571,184,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
572,193,07:25.9,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
573,193,43:04.0,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
574,193,38:13.7,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
575,194,50:40.3,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
576,194,45:06.7,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
577,194,26:09.4,APPROVED,DIGITAL,34,6100,46,NULL,NULL,NULL
578,194,46:00.8,NULL,NULL,NULL,NULL,NULL,30134.49611,NULL,NULL
579,196,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
580,197,21:12.7,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
581,197,49:19.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
582,197,35:50.6,APPROVED,PLASTIC,45,1900,41,NULL,NULL,NULL
583,197,44:58.4,DELIVERED,NULL,NULL,NULL,NULL,NULL,44620,0
584,197,11:42.3,NULL,NULL,NULL,NULL,NULL,336.5728828,NULL,NULL
585,197,00:16.2,NULL,NULL,NULL,NULL,NULL,361.5331536,NULL,NULL
586,200,54:39.4,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
587,200,44:19.4,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
588,200,11:52.9,APPROVED,PLASTIC,35,2000,34,NULL,NULL,NULL
589,200,15:20.0,DELIVERED,NULL,NULL,NULL,NULL,NULL,44620,2
590,200,30:13.4,NULL,NULL,NULL,NULL,NULL,168.4777635,NULL,NULL
591,200,46:01.8,NULL,NULL,NULL,NULL,NULL,51.81980188,NULL,NULL
592,201,08:01.2,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
593,201,24:11.2,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
594,201,28:44.1,REJECTED,MOP,NULL,NULL,NULL,NULL,NULL,NULL
595,202,35:15.5,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
596,202,39:15.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
597,202,16:39.8,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
598,203,05:43.4,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
599,203,13:27.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
600,203,32:05.1,APPROVED,PLASTIC,46,20700,46,NULL,NULL,NULL
601,203,22:34.8,DELIVERED,NULL,NULL,NULL,NULL,NULL,53100,3
602,203,58:00.1,NULL,NULL,NULL,NULL,NULL,112.3852573,NULL,NULL
603,205,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
604,206,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
605,207,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
606,208,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
607,209,04:35.8,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
608,209,54:08.1,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
609,209,06:31.0,APPROVED,DIGITAL,40,4100,43,NULL,NULL,NULL
610,209,59:00.3,NULL,NULL,NULL,NULL,NULL,223.7186438,NULL,NULL
611,211,00:00.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
612,212,43:08.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
613,212,38:35.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
614,212,10:46.9,APPROVED,DIGITAL,47,3600,48,NULL,NULL,NULL
615,212,51:26.5,NULL,NULL,NULL,NULL,NULL,964.0155962,NULL,NULL
616,212,06:05.0,NULL,NULL,NULL,NULL,NULL,1697.442812,NULL,NULL
617,212,41:24.1,NULL,NULL,NULL,NULL,NULL,94.40530136,NULL,NULL
618,212,50:27.1,NULL,NULL,NULL,NULL,NULL,883.1669944,NULL,NULL
619,212,35:08.1,NULL,NULL,NULL,NULL,NULL,103.7703137,NULL,NULL
620,213,23:26.2,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
621,213,18:39.9,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
622,213,40:26.1,REJECTED,INCOME,NULL,NULL,NULL,NULL,NULL,NULL
623,216,32:21.6,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
624,216,44:21.3,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
625,216,56:58.0,APPROVED,PLASTIC,33,32100,40,NULL,NULL,NULL
626,216,04:36.7,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,4
627,216,15:41.8,NULL,NULL,NULL,NULL,NULL,2031.550174,NULL,NULL
628,216,41:48.9,NULL,NULL,NULL,NULL,NULL,584.7999379,NULL,NULL
629,217,11:59.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
630,217,58:45.5,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
631,217,29:45.3,APPROVED,PLASTIC,48,13400,47,NULL,NULL,NULL
632,217,50:10.6,DELIVERED,NULL,NULL,NULL,NULL,NULL,64000,1
633,218,41:28.0,RESPONSE,NULL,NULL,NULL,NULL,NULL,NULL,NULL
634,218,31:03.8,RISK,NULL,NULL,NULL,NULL,NULL,NULL,NULL
635,218,59:11.9,APPROVED,PLASTIC,47,39400,41,NULL,NULL,NULL
636,218,59:47.5,DELIVERED,NULL,NULL,NULL,NULL,NULL,44100,1
637,218,55:50.9,NULL,NULL,NULL,NULL,NULL,61.95654613,NULL,NULL
638,218,36:53.3,NULL,NULL,NULL,NULL,NULL,863.5383131,NULL,NULL
639,218,47:26.8,NULL,NULL,NULL,NULL,NULL,229.1715038,NULL,NULL
640,218,43:34.6,NULL,NULL,NULL,NULL,NULL,79.60474146,NULL,NULL
